Timestamps,Seconds,Values
12/18/2020 10:10:44.836,1233.321,24.8752
12/18/2020 10:10:49.949,1238.434,24.744
12/18/2020 10:10:52.981,1241.466,24.6638
12/18/2020 10:10:56.824,1245.309,24.5647
12/18/2020 10:11:01.840,1250.325,24.4336
12/18/2020 10:11:05.855,1254.34,24.3304
12/18/2020 10:11:09.970,1258.455,24.2254
12/18/2020 10:11:13.001,1261.486,24.1473
12/18/2020 10:11:16.831,1265.316,24.0492
12/18/2020 10:11:20.852,1269.337,23.9456
12/18/2020 10:11:24.870,1273.355,23.843
12/18/2020 10:11:28.901,1277.386,23.7406
12/18/2020 10:11:32.932,1281.417,23.6393
12/18/2020 10:11:36.856,1285.341,23.542
12/18/2020 10:11:44.903,1293.388,23.3398
12/18/2020 10:11:48.950,1297.435,23.2397
12/18/2020 10:11:52.967,1301.452,23.1385
12/18/2020 10:11:56.782,1305.267,23.0423
12/18/2020 10:12:00.907,1309.392,22.9427
12/18/2020 10:12:04.924,1313.409,22.8441
12/18/2020 10:12:08.955,1317.44,22.7446
12/18/2020 10:12:13.267,1321.752,22.6409
12/18/2020 10:12:17.001,1325.486,22.5482
12/18/2020 10:12:20.925,1329.41,22.4554
12/18/2020 10:12:25.052,1333.537,22.3575
12/18/2020 10:12:28.882,1337.367,22.2596
12/18/2020 10:12:33.024,1341.509,22.1636
12/18/2020 10:12:36.836,1345.321,22.0722
12/18/2020 10:12:40.852,1349.337,21.9751
12/18/2020 10:12:49.008,1357.493,21.7841
12/18/2020 10:12:56.859,1365.344,21.6
12/18/2020 10:13:00.906,1369.391,21.5031
12/18/2020 10:13:12.967,1381.452,21.2204
12/18/2020 10:13:16.810,1385.295,21.1314
12/18/2020 10:13:24.961,1393.446,20.9469
12/18/2020 10:13:29.972,1398.457,20.832
12/18/2020 10:13:33.004,1401.489,20.7615
12/18/2020 10:13:37.032,1405.517,20.6717
12/18/2020 10:13:41.824,1410.309,20.5622
12/18/2020 10:13:44.969,1413.454,20.4936
12/18/2020 10:13:48.901,1417.386,20.4033
12/18/2020 10:13:53.020,1421.505,20.3133
12/18/2020 10:13:56.828,1425.313,20.2281
12/18/2020 10:14:00.859,1429.344,20.1376
12/18/2020 10:14:05.878,1434.363,20.0263
12/18/2020 10:14:08.890,1437.375,19.9591
12/18/2020 10:14:12.827,1441.312,19.8745
12/18/2020 10:14:24.884,1453.369,19.6127
12/18/2020 10:14:28.913,1457.398,19.5244
12/18/2020 10:14:34.025,1462.51,19.4158
12/18/2020 10:14:36.755,1465.24,19.3551
12/18/2020 10:14:40.782,1469.267,19.2685
12/18/2020 10:14:44.911,1473.396,19.182
12/18/2020 10:14:52.967,1481.452,19.013
12/18/2020 10:14:56.799,1485.284,18.9319
12/18/2020 10:15:00.808,1489.293,18.8464
12/18/2020 10:15:04.839,1493.324,18.7617
12/18/2020 10:15:08.967,1497.452,18.6767
12/18/2020 10:15:13.969,1502.454,18.573
12/18/2020 10:15:16.794,1505.279,18.5152
12/18/2020 10:15:21.025,1509.51,18.4286
12/18/2020 10:15:24.858,1513.343,18.35
12/18/2020 10:15:28.891,1517.376,18.2671
12/18/2020 10:15:36.950,1525.435,18.1051
12/18/2020 10:15:50.201,1538.686,17.8383
12/18/2020 10:15:53.844,1542.329,17.7655
12/18/2020 10:15:57.974,1546.459,17.6858
12/18/2020 10:16:01.994,1550.479,17.6059
12/18/2020 10:16:06.023,1554.508,17.527
12/18/2020 10:16:10.054,1558.539,17.4473
12/18/2020 10:16:17.910,1566.395,17.2932
12/18/2020 10:16:22.126,1570.611,17.2114
12/18/2020 10:16:30.064,1578.549,17.0595
12/18/2020 10:16:33.909,1582.394,16.9855
12/18/2020 10:16:37.924,1586.409,16.9093
12/18/2020 10:16:41.945,1590.43,16.8321
12/18/2020 10:16:45.978,1594.463,16.7572
12/18/2020 10:16:49.995,1598.48,16.6819
12/18/2020 10:16:53.926,1602.411,16.609
12/18/2020 10:16:57.963,1606.448,16.534
12/18/2020 10:17:01.890,1610.375,16.459
12/18/2020 10:17:06.026,1614.511,16.3845
12/18/2020 10:17:10.046,1618.531,16.3107
12/18/2020 10:17:13.859,1622.344,16.2392
12/18/2020 10:17:17.897,1626.382,16.1676
12/18/2020 10:17:22.028,1630.513,16.0936
12/18/2020 10:17:26.062,1634.547,16.0191
12/18/2020 10:17:29.795,1638.28,15.9496
12/18/2020 10:17:37.940,1646.425,15.8047
12/18/2020 10:17:41.980,1650.465,15.734
12/18/2020 10:17:46.014,1654.499,15.6631
12/18/2020 10:17:50.025,1658.51,15.5909
12/18/2020 10:17:57.968,1666.453,15.4543
12/18/2020 10:18:02.995,1671.48,15.3671
12/18/2020 10:18:10.058,1678.543,15.2448
12/18/2020 10:18:13.889,1682.374,15.1785
12/18/2020 10:18:17.901,1686.386,15.1098
12/18/2020 10:18:22.916,1691.401,15.0467
12/18/2020 10:18:25.959,1694.444,15.7204
12/18/2020 10:18:29.870,1698.355,17.5031
12/18/2020 10:18:53.778,1722.263,20.8652
12/18/2020 10:18:57.798,1726.283,20.9926
12/18/2020 10:19:01.628,1730.113,21.0802
12/18/2020 10:19:05.648,1734.133,21.1162
12/18/2020 10:19:09.678,1738.163,21.1257
12/18/2020 10:19:13.798,1742.283,21.1281
12/18/2020 10:19:17.833,1746.318,21.141
12/18/2020 10:19:21.758,1750.243,21.1622
12/18/2020 10:19:29.891,1758.376,21.1265
12/18/2020 10:19:33.727,1762.212,21.0715
12/18/2020 10:19:37.841,1766.326,20.9971
12/18/2020 10:19:41.685,1770.17,20.9362
12/18/2020 10:19:45.615,1774.1,20.9779
12/18/2020 10:19:49.730,1778.215,21.0478
12/18/2020 10:19:53.764,1782.249,21.1153
12/18/2020 10:19:57.802,1786.287,21.2218
12/18/2020 10:20:01.833,1790.318,21.4157
12/18/2020 10:20:05.662,1794.147,21.5266
12/18/2020 10:20:09.699,1798.184,21.6809
12/18/2020 10:20:13.729,1802.214,21.7732
12/18/2020 10:20:17.851,1806.336,21.8917
12/18/2020 10:20:25.699,1814.184,22.0594
12/18/2020 10:20:29.716,1818.201,22.1311
12/18/2020 10:20:37.656,1826.141,22.2652
12/18/2020 10:20:41.793,1830.278,22.3326
12/18/2020 10:20:45.707,1834.192,22.382
12/18/2020 10:20:49.850,1838.335,22.4334
12/18/2020 10:20:53.668,1842.153,22.478
12/18/2020 10:20:57.683,1846.168,22.5352
12/18/2020 10:21:01.716,1850.201,22.5814
12/18/2020 10:21:05.745,1854.23,22.6318
12/18/2020 10:21:09.576,1858.061,22.6767
12/18/2020 10:21:13.597,1862.082,22.7348
12/18/2020 10:21:17.739,1866.224,22.7786
12/18/2020 10:21:31.788,1880.273,22.926
12/18/2020 10:21:33.827,1882.312,22.9353
12/18/2020 10:21:37.657,1886.142,22.9634
12/18/2020 10:21:41.881,1890.366,23.0044
12/18/2020 10:21:45.726,1894.211,23.0395
12/18/2020 10:21:49.841,1898.326,23.0698
12/18/2020 10:21:57.695,1906.18,23.1272
12/18/2020 10:22:01.702,1910.187,23.1612
12/18/2020 10:22:05.834,1914.319,23.1928
12/18/2020 10:22:10.853,1919.338,23.2366
12/18/2020 10:22:13.864,1922.349,23.3223
12/18/2020 10:22:17.693,1926.178,23.4051
12/18/2020 10:22:22.721,1931.206,23.6781
12/18/2020 10:22:25.848,1934.333,23.8212
12/18/2020 10:22:29.778,1938.263,23.9619
12/18/2020 10:22:33.992,1942.477,24.0313
12/18/2020 10:22:37.729,1946.214,24.0761
12/18/2020 10:22:42.756,1951.241,24.1223
12/18/2020 10:22:45.968,1954.453,24.1485
12/18/2020 10:22:49.791,1958.276,24.1778
12/18/2020 10:22:53.826,1962.311,24.2055
12/18/2020 10:22:57.756,1966.241,24.2417
12/18/2020 10:23:01.802,1970.287,24.2759
12/18/2020 10:23:11.840,1980.325,24.3495
12/18/2020 10:23:13.863,1982.348,24.3629
12/18/2020 10:23:17.692,1986.177,24.3975
12/18/2020 10:23:21.737,1990.222,24.4251
12/18/2020 10:23:25.756,1994.241,24.4443
12/18/2020 10:23:29.886,1998.371,25.1308
12/18/2020 10:23:33.915,2002.4,27.231
12/18/2020 10:23:37.729,2006.214,28.0458
12/18/2020 10:23:41.767,2010.252,28.4543
12/18/2020 10:23:45.794,2014.279,28.7305
12/18/2020 10:23:49.824,2018.309,28.9777
12/18/2020 10:23:53.868,2022.353,29.2481
12/18/2020 10:23:57.689,2026.174,29.488
12/18/2020 10:24:01.720,2030.205,29.7556
12/18/2020 10:24:05.765,2034.25,30.0233
12/18/2020 10:24:09.981,2038.466,30.2661
12/18/2020 10:24:13.908,2042.393,30.4873
12/18/2020 10:24:17.737,2046.222,30.7057
12/18/2020 10:24:21.759,2050.244,30.9236
12/18/2020 10:24:25.800,2054.285,31.1457
12/18/2020 10:24:36.823,2065.308,31.6965
12/18/2020 10:24:38.944,2067.429,31.7867
12/18/2020 10:24:42.990,2071.475,31.9701
12/18/2020 10:24:47.016,2075.501,32.1415
12/18/2020 10:24:50.846,2079.331,32.3044
12/18/2020 10:24:54.876,2083.361,32.4693
12/18/2020 10:24:58.909,2087.394,32.6272
12/18/2020 10:25:02.939,2091.424,32.7801
12/18/2020 10:25:06.768,2095.253,32.9225
12/18/2020 10:25:16.920,2105.405,33.2778
12/18/2020 10:25:22.962,2111.447,33.4761
12/18/2020 10:25:26.977,2115.462,33.6164
12/18/2020 10:25:38.866,2127.351,34.0015
12/18/2020 10:25:42.881,2131.366,34.1228
12/18/2020 10:25:46.904,2135.389,34.252
12/18/2020 10:25:54.947,2143.432,34.4735
12/18/2020 10:25:58.877,2147.362,34.579
12/18/2020 10:26:03.903,2152.388,34.7111
12/18/2020 10:26:06.929,2155.414,34.7988
12/18/2020 10:26:10.959,2159.444,34.9163
12/18/2020 10:26:14.989,2163.474,35.0199
12/18/2020 10:26:18.810,2167.295,35.1111
12/18/2020 10:26:26.855,2175.34,35.3197
12/18/2020 10:26:30.973,2179.458,35.4199
12/18/2020 10:26:35.003,2183.488,35.5168
12/18/2020 10:26:39.820,2188.305,35.6326
12/18/2020 10:26:42.851,2191.336,35.7049
12/18/2020 10:26:46.882,2195.367,35.7978
12/18/2020 10:26:50.915,2199.4,35.8883
