Timestamps,Seconds,Values
12/18/2020 17:44:21.800,20653.548,20.7794
12/18/2020 17:44:16.549,20648.297,20.779
12/18/2020 17:43:54.577,20626.325,20.7779
12/18/2020 17:43:50.530,20622.278,20.7772
12/18/2020 17:43:42.699,20614.447,20.7746
12/18/2020 17:43:32.728,20604.476,20.773
12/18/2020 17:43:24.994,20596.742,20.7707
12/18/2020 17:43:03.615,20575.363,20.7703
12/18/2020 17:42:57.385,20569.133,20.7734
12/18/2020 17:42:51.331,20563.079,20.7762
12/18/2020 17:42:47.495,20559.243,20.7793
12/18/2020 17:42:41.887,20553.635,20.7809
12/18/2020 17:42:36.449,20548.197,20.7802
12/18/2020 17:42:23.401,20535.149,20.7853
12/18/2020 17:42:05.272,20517.02,20.7925
12/18/2020 17:42:01.430,20513.178,20.7912
12/18/2020 17:41:53.974,20505.722,20.7891
12/18/2020 17:41:32.215,20483.963,20.8012
12/18/2020 17:41:29.277,20481.025,20.8023
12/18/2020 17:41:13.134,20464.882,20.7988
12/18/2020 17:41:01.460,20453.208,20.8052
12/18/2020 17:40:57.225,20448.973,20.8081
12/18/2020 17:40:51.396,20443.144,20.8119
12/18/2020 17:40:43.566,20435.314,20.8093
12/18/2020 17:40:37.319,20429.067,20.8052
12/18/2020 17:40:25.453,20417.201,20.7998
12/18/2020 17:40:19.207,20410.955,20.7983
12/18/2020 17:40:13.347,20405.095,20.7965
12/18/2020 17:40:10.319,20402.067,20.796
12/18/2020 17:39:57.267,20389.015,20.7885
12/18/2020 17:39:29.122,20360.87,20.7878
12/18/2020 17:39:23.464,20355.212,20.7868
12/18/2020 17:39:02.007,20333.755,20.7781
12/18/2020 17:38:56.178,20327.926,20.7752
12/18/2020 17:38:50.957,20322.705,20.7731
12/18/2020 17:38:33.830,20305.578,20.7691
12/18/2020 17:37:49.576,20261.324,20.7907
12/18/2020 17:37:33.448,20245.196,20.7998
12/18/2020 17:37:29.604,20241.352,20.7971
12/18/2020 17:37:21.681,20233.429,20.7891
12/18/2020 17:37:12.523,20224.271,20.7978
12/18/2020 17:36:54.458,20206.206,20.814
12/18/2020 17:36:48.828,20200.576,20.8081
12/18/2020 17:36:38.170,20189.918,20.8095
12/18/2020 17:35:59.476,20151.224,20.8138
12/18/2020 17:35:46.629,20138.377,20.8094
12/18/2020 17:35:28.595,20120.343,20.7972
12/18/2020 17:35:22.735,20114.483,20.7944
12/18/2020 17:35:10.796,20102.544,20.7919
12/18/2020 17:35:00.154,20091.902,20.7973
12/18/2020 17:34:42.010,20073.758,20.7881
12/18/2020 17:34:29.947,20061.695,20.7808
12/18/2020 17:34:23.701,20055.449,20.7758
12/18/2020 17:33:59.849,20031.597,20.7665
12/18/2020 17:33:56.808,20028.556,20.7645
12/18/2020 17:33:40.866,20012.614,20.7835
12/18/2020 17:33:34.944,20006.692,20.7776
12/18/2020 17:33:26.614,19998.362,20.7851
12/18/2020 17:33:20.974,19992.722,20.785
12/18/2020 17:31:31.532,19883.28,20.8273
12/18/2020 17:31:19.354,19871.102,20.8221
12/18/2020 17:31:13.306,19865.054,20.8217
12/18/2020 17:31:10.163,19861.911,20.8246
12/18/2020 17:30:54.114,19845.862,20.8008
12/18/2020 17:30:44.237,19835.985,20.7947
12/18/2020 17:30:38.409,19830.157,20.794
12/18/2020 17:30:33.190,19824.938,20.8054
12/18/2020 17:30:12.437,19804.185,20.7945
12/18/2020 17:29:59.185,19790.933,20.7837
12/18/2020 17:29:46.104,19777.852,20.766
12/18/2020 17:29:30.320,19762.068,20.7496
12/18/2020 17:29:27.084,19758.832,20.734
12/18/2020 17:29:21.474,19753.222,20.7901
12/18/2020 17:29:12.739,19744.487,20.7859
12/18/2020 17:28:35.551,19707.299,20.8265
12/18/2020 17:27:25.634,19637.382,20.8536
12/18/2020 17:27:20.415,19632.163,20.8884
12/18/2020 17:27:00.458,19612.206,20.8776
12/18/2020 17:26:52.410,19604.158,20.8721
12/18/2020 17:26:46.376,19598.124,20.8672
12/18/2020 17:26:43.325,19595.073,20.8641
12/18/2020 17:26:20.166,19571.914,20.8395
12/18/2020 17:26:01.508,19553.256,20.8186
12/18/2020 17:25:48.256,19540.004,20.808
12/18/2020 17:25:35.009,19526.757,20.7951
12/18/2020 17:24:28.115,19459.863,20.8049
12/18/2020 17:24:22.692,19454.44,20.6655
12/18/2020 17:24:09.627,19441.375,20.8371
12/18/2020 17:23:51.701,19423.449,20.863
12/18/2020 17:23:48.661,19420.409,20.8673
12/18/2020 17:22:34.182,19345.93,20.9021
12/18/2020 17:22:24.024,19335.772,20.8944
12/18/2020 17:22:16.195,19327.943,20.8862
12/18/2020 17:22:12.181,19323.929,20.8824
12/18/2020 17:22:04.146,19315.894,20.8721
12/18/2020 17:21:52.255,19304.003,20.8554
12/18/2020 17:21:29.170,19280.918,20.8215
12/18/2020 17:21:21.150,19272.898,20.8099
12/18/2020 17:21:06.174,19257.922,20.7907
12/18/2020 17:20:50.019,19241.767,20.776
12/18/2020 17:20:43.970,19235.718,20.7719
12/18/2020 17:20:04.928,19196.676,20.7819
12/18/2020 17:19:58.980,19190.728,20.7893
