Seconds,Values
322.92,20.552152926153738
322.94,20.5521443653106
322.96,20.552135804467465
322.98,20.55212724362433
323.0,20.552118682781195
323.02,20.55211012193806
323.04,20.552101561094926
323.06,20.55209300025179
323.08,20.552084439408656
323.1,20.55207587856552
323.12,20.552067317722386
323.14,20.55205875687925
323.16,20.552050196036117
323.18,20.552041635192978
323.2,20.552033074349843
323.22,20.55202451350671
323.24,20.552015952663574
323.26,20.55200739182044
323.28000000000003,20.551998830977304
323.3,20.55199027013417
323.32,20.551981709291034
323.34000000000003,20.5519731484479
323.36,20.551964587604765
323.38,20.55195602676163
323.40000000000003,20.55194746591849
323.42,20.551938905075357
323.44,20.551930344232222
323.46,20.551921783389087
323.48,20.551913222545952
323.5,20.551904661702817
323.52,20.551896100859683
323.54,20.551887540016548
323.56,20.551878979173413
323.58,20.551870418330278
323.6,20.551861857487143
323.62,20.55185329664401
323.64,20.55184473580087
323.66,20.551836174957735
323.68,20.5518276141146
323.7,20.551819053271466
323.72,20.55181049242833
323.74,20.551801931585196
323.76,20.55179337074206
323.78000000000003,20.551784809898926
323.8,20.55177624905579
323.82,20.551767688212657
323.84000000000003,20.55175912736952
323.86,20.551750566526383
323.88,20.55174200568325
323.90000000000003,20.551733444840114
323.92,20.55172488399698
323.94,20.551716323153844
323.96,20.55170776231071
323.98,20.551699201467574
324.0,20.55169064062444
324.02,20.551682079781305
324.04,20.55167351893817
324.06,20.551664958095035
324.08,20.5516563972519
324.1,20.551647836408762
324.12,20.551639275565627
324.14,20.551630714722492
324.16,20.551622153879357
324.18,20.551613593036222
324.2,20.551605032193088
324.22,20.551596471349953
324.24,20.551587910506818
324.26,20.551579349663683
324.28000000000003,20.55157078882055
324.3,20.551562227977413
324.32,20.551553667134275
324.34000000000003,20.55154510629114
324.36,20.551536545448005
324.38,20.55152798460487
324.40000000000003,20.551519423761736
324.42,20.5515108629186
324.44,20.551502302075466
324.46,20.55149374123233
324.48,20.551485180389196
324.5,20.55147661954606
324.52,20.551468058702927
324.54,20.551459497859792
324.56,20.551450937016654
324.58,20.55144237617352
324.6,20.551433815330384
324.62,20.55142525448725
324.64,20.551416693644114
324.66,20.55140813280098
324.68,20.551399472579824
324.7,20.551388924176262
324.72,20.5513783757727
324.74,20.551367827369138
324.76,20.551357278965575
324.78000000000003,20.551346730562017
324.8,20.551336182158455
324.82,20.551325633754892
324.84000000000003,20.55131508535133
324.86,20.551304536947768
324.88,20.55129398854421
324.90000000000003,20.551283440140647
324.92,20.551272891737085
324.94,20.551262343333523
324.96,20.55125179492996
324.98,20.551241246526402
325.0,20.55123069812284
325.02,20.551220149719278
325.04,20.551209601315716
325.06,20.551199052912153
325.08,20.55118850450859
325.1,20.551177956105033
325.12,20.55116740770147
325.14,20.551156859297908
325.16,20.551146310894346
325.18,20.551135762490784
325.2,20.551125214087225
325.22,20.551114665683663
325.24,20.5511041172801
325.26,20.55109356887654
325.28000000000003,20.551083020472976
325.3,20.551072472069418
325.32,20.551061923665856
325.34000000000003,20.551051375262293
325.36,20.55104082685873
325.38,20.55103027845517
325.40000000000003,20.55101973005161
325.42,20.55100918164805
325.44,20.550998633244486
325.46,20.550988084840924
325.48,20.55097753643736
325.5,20.550966988033803
325.52,20.55095643963024
325.54,20.55094589122668
325.56,20.550935342823117
325.58,20.550924794419554
325.6,20.550914246015992
325.62,20.550903697612434
325.64,20.55089314920887
325.66,20.55088260080531
325.68,20.550872052401747
325.7,20.550861503998185
325.72,20.550850955594626
325.74,20.550840407191064
325.76,20.550829858787502
325.78000000000003,20.55081931038394
325.8,20.550808761980377
325.82,20.55079821357682
325.84000000000003,20.550787665173257
325.86,20.550777116769694
325.88,20.550766568366132
325.90000000000003,20.55075601996257
325.92,20.55074547155901
325.94,20.55073492315545
325.96,20.550724374751887
325.98,20.550713826348325
326.0,20.550703277944763
326.02,20.5506927295412
326.04,20.550682181137642
326.06,20.55067163273408
326.08,20.550661084330518
326.1,20.550650535926955
326.12,20.550639987523393
326.14,20.550629439119835
326.16,20.550618890716272
326.18,20.55060834231271
326.2,20.550597793909148
326.22,20.550587245505586
326.24,20.550576697102027
326.26,20.550566148698465
326.28000000000003,20.550555600294903
326.3,20.55054505189134
326.32,20.55053450348778
326.34000000000003,20.55052395508422
326.36,20.550513406680658
326.38,20.550502858277095
326.40000000000003,20.550492309873533
326.42,20.55048176146997
326.44,20.55047121306641
326.46,20.55046066466285
326.48,20.550450116259288
326.5,20.550439567855726
326.52,20.550429019452164
326.54,20.5504184710486
326.56,20.550407922645043
326.58,20.55039737424148
326.6,20.55038682583792
326.62,20.550376277434356
326.64,20.550365729030794
326.66,20.550355180627236
326.68,20.550344632223673
326.7,20.55033408382011
326.72,20.55032353541655
326.74,20.550312987012987
326.76,20.550302438609428
326.78000000000003,20.550291890205866
326.8,20.550281341802304
326.82,20.55027079339874
326.84000000000003,20.55026024499518
326.86,20.550249696591617
326.88,20.55023914818806
326.90000000000003,20.550228599784496
326.92,20.550218051380934
326.94,20.550207502977372
326.96,20.55019695457381
326.98,20.55018640617025
327.0,20.55017585776669
327.02,20.550165309363127
327.04,20.550154760959565
327.06,20.550144212556003
327.08,20.550133664152444
327.1,20.55012311574888
327.12,20.55011256734532
327.14,20.550102018941757
327.16,20.550091470538195
327.18,20.550080922134637
327.2,20.550070373731074
327.22,20.550059825327512
327.24,20.55004927692395
327.26,20.550038728520388
327.28000000000003,20.55002818011683
327.3,20.550017631713267
327.32,20.550007083309705
327.34000000000003,20.549996534906143
327.36,20.54998598650258
327.38,20.54997543809902
327.40000000000003,20.54996488969546
327.42,20.549954341291897
327.44,20.549943792888335
327.46,20.549933244484773
327.48,20.54992269608121
327.5,20.549912147677652
327.52,20.54990159927409
327.54,20.549891050870528
327.56,20.549880502466966
327.58,20.549869954063404
327.6,20.549859405659845
327.62,20.549848857256283
327.64,20.54983830885272
327.66,20.54982776044916
327.68,20.549817212045596
327.7,20.549806663642038
327.72,20.549796115238475
327.74,20.549785566834913
327.76,20.54977501843135
327.78000000000003,20.54976447002779
327.8,20.549753921624227
327.82,20.549743373220668
327.84000000000003,20.549732824817106
327.86,20.549722276413544
327.88,20.54971172800998
327.90000000000003,20.54970117960642
327.92,20.54969063120286
327.94,20.5496800827993
327.96,20.549669534395736
327.98,20.549658985992174
328.0,20.549648437588612
328.02,20.549637889185053
328.04,20.54962734078149
328.06,20.54961679237793
328.08,20.549606243974367
328.1,20.549595695570805
328.12,20.549585147167246
328.14,20.549574598763684
328.16,20.54956405036012
328.18,20.54955350195656
328.2,20.549542953552997
328.22,20.549532405149435
328.24,20.549521856745876
328.26,20.549511308342314
328.28000000000003,20.549500759938752
328.3,20.54949021153519
328.32,20.549479663131628
328.34000000000003,20.54946911472807
328.36,20.549458566324507
328.38,20.549448017920945
328.40000000000003,20.549437469517382
328.42,20.54942692111382
328.44,20.54941637271026
328.46,20.5494058243067
328.48,20.549395275903137
328.5,20.549384727499575
328.52,20.549374179096013
328.54,20.549363630692454
328.56,20.549353082288892
328.58,20.54934253388533
328.6,20.549331985481768
328.62,20.549321437078206
328.64,20.549310888674647
328.66,20.549300340271085
328.68,20.549289791867523
328.7,20.54927924346396
328.72,20.549268695060398
328.74,20.549258146656836
328.76,20.549247598253277
328.78000000000003,20.549237049849715
328.8,20.549226501446153
328.82,20.54921595304259
328.84000000000003,20.54920540463903
328.86,20.54919485623547
328.88,20.549184307831908
328.90000000000003,20.549173759428346
328.92,20.549163211024783
328.94,20.54915266262122
328.96,20.549142114217663
328.98,20.5491315658141
329.0,20.54912101741054
329.02,20.549110469006976
329.04,20.549099920603414
329.06,20.549089372199855
329.08,20.549078823796293
329.1,20.54906827539273
329.12,20.54905772698917
329.14,20.549047178585607
329.16,20.549036630182044
329.18,20.549026081778486
329.2,20.549015533374924
329.22,20.54900498497136
329.24,20.5489944365678
329.26,20.548983888164237
329.28000000000003,20.54897333976068
329.3,20.548962791357116
329.32,20.548952242953554
329.34000000000003,20.548941694549992
329.36,20.54893114614643
329.38,20.54892059774287
329.40000000000003,20.54891004933931
329.42,20.548899500935747
329.44,20.548888952532185
329.46,20.548878404128622
329.48,20.548867855725064
329.5,20.5488573073215
329.52,20.54884675891794
329.54,20.548836210514377
329.56,20.548825662110815
329.58,20.548815113707256
329.6,20.548804565303694
329.62,20.548794016900132
329.64,20.54878346849657
329.66,20.548772920093008
329.68,20.548762371689445
329.7,20.548751823285887
329.72,20.548741274882325
329.74,20.548730726478762
329.76,20.5487201780752
329.78000000000003,20.548709629671638
329.8,20.54869908126808
329.82,20.548688532864517
329.84000000000003,20.548677984460955
329.86,20.548667436057393
329.88,20.54865688765383
329.90000000000003,20.548646339250272
329.92,20.54863579084671
329.94,20.548625242443148
329.96,20.548614694039586
329.98,20.548604145636023
330.0,20.548593597232465
330.02,20.548583048828903
330.04,20.54857250042534
330.06,20.548561952021778
330.08,20.548551403618216
330.1,20.548540855214654
330.12,20.548530306811095
330.14,20.548519758407533
330.16,20.54850921000397
330.18,20.54849866160041
330.2,20.548488113196846
330.22,20.548477564793288
330.24,20.548467016389726
330.26,20.548456467986163
330.28000000000003,20.5484459195826
330.3,20.54843537117904
330.32,20.54842482277548
330.34000000000003,20.54841427437192
330.36,20.548403725968356
330.38,20.548393177564794
330.40000000000003,20.54838262916123
330.42,20.548372080757673
330.44,20.54836153235411
330.46,20.54835098395055
330.48,20.548340435546987
330.5,20.548329887143424
330.52,20.548319338739862
330.54,20.548308790336304
330.56,20.54829824193274
330.58,20.54828769352918
330.6,20.548277145125617
330.62,20.548266596722055
330.64,20.548256048318496
330.66,20.548245499914934
330.68,20.548234951511372
330.7,20.54822440310781
330.72,20.548213854704247
330.74,20.54820330630069
330.76,20.548192757897127
330.78000000000003,20.548182209493564
330.8,20.548171661090002
330.82,20.54816111268644
330.84000000000003,20.54815056428288
330.86,20.54814001587932
330.88,20.548129467475757
330.90000000000003,20.548118919072195
330.92,20.548108370668633
330.94,20.54809782226507
330.96,20.548087273861512
330.98,20.54807672545795
331.0,20.548066177054388
331.02,20.548055628650825
331.04,20.548045080247263
331.06,20.548034531843705
331.08,20.548023983440142
331.1,20.54801343503658
331.12,20.548002886633018
331.14,20.547992338229456
331.16,20.547981789825897
331.18,20.547971241422335
331.2,20.547960693018773
331.22,20.54795014461521
331.24,20.54793959621165
331.26,20.54792904780809
331.28000000000003,20.547918499404528
331.3,20.547907951000965
331.32,20.547897402597403
331.34000000000003,20.54788685419384
331.36,20.547876305790282
331.38,20.54786575738672
331.40000000000003,20.547855208983158
331.42,20.547844660579596
331.44,20.547834112176034
331.46,20.54782356377247
331.48,20.547813015368913
331.5,20.54780246696535
331.52,20.54779191856179
331.54,20.547781370158226
331.56,20.547770821754664
331.58,20.547760273351106
331.6,20.547749724947543
331.62,20.54773917654398
331.64,20.54772862814042
331.66,20.547718079736857
331.68,20.547707531333298
331.7,20.547696982929736
331.72,20.547686434526174
331.74,20.54767588612261
331.76,20.54766533771905
331.78000000000003,20.54765478931549
331.8,20.54764424091193
331.82,20.547633692508366
331.84000000000003,20.547623144104804
331.86,20.547612595701242
331.88,20.54760204729768
331.90000000000003,20.54759149889412
331.92,20.54758095049056
331.94,20.547570402086997
331.96,20.547559853683435
331.98,20.547549305279873
332.0,20.547538756876314
332.02,20.54752820847275
332.04,20.54751766006919
332.06,20.547507111665627
332.08,20.547496563262065
332.1,20.547486014858507
332.12,20.547475466454944
332.14,20.547464918051382
332.16,20.54745436964782
332.18,20.547443821244258
332.2,20.5474332728407
332.22,20.547422724437137
332.24,20.547412176033575
332.26,20.547401627630013
332.28000000000003,20.54739107922645
332.3,20.54738053082289
332.32,20.54736998241933
332.34000000000003,20.547359434015767
332.36,20.547348885612205
332.38,20.547338337208643
332.40000000000003,20.54732778880508
332.42,20.547317240401522
332.44,20.54730669199796
332.46,20.547296143594398
332.48,20.547285595190836
332.5,20.547275046787274
332.52,20.547264498383715
332.54,20.547253949980153
332.56,20.54724340157659
332.58,20.54723285317303
332.6,20.547222304769466
332.62,20.547211756365908
332.64,20.547201207962345
332.66,20.547190659558783
332.68,20.54718011115522
332.7,20.54716956275166
332.72,20.5471590143481
332.74,20.547148465944538
332.76,20.547137917540976
332.78000000000003,20.547127369137414
332.8,20.54711682073385
332.82,20.54710627233029
332.84000000000003,20.54709572392673
332.86,20.54708517552317
332.88,20.547074627119606
332.90000000000003,20.547064078716044
332.92,20.547053530312482
332.94,20.547042981908923
332.96,20.54703243350536
332.98,20.5470218851018
333.0,20.547011336698237
333.02,20.547000788294675
333.04,20.546990239891116
333.06,20.546979691487554
333.08,20.54696914308399
333.1,20.54695859468043
333.12,20.546948046276867
333.14,20.54693749787331
333.16,20.546926949469746
333.18,20.546916401066184
333.2,20.546905852662622
333.22,20.54689530425906
333.24,20.546884755855498
333.26,20.54687420745194
333.28000000000003,20.546863659048377
333.3,20.546853110644815
333.32,20.546842562241252
333.34000000000003,20.54683201383769
333.36,20.54682146543413
333.38,20.54681091703057
333.40000000000003,20.546800368627007
333.42,20.546789820223445
333.44,20.546779271819883
333.46,20.546768723416324
333.48,20.546758175012762
333.5,20.5467476266092
333.52,20.546737078205638
333.54,20.546726529802076
333.56,20.546715981398517
333.58,20.546705432994955
333.6,20.546694884591393
333.62,20.54668433618783
333.64,20.54667378778427
333.66,20.546663239380706
333.68,20.546652690977147
333.7,20.546642142573585
333.72,20.546631594170023
333.74,20.54662104576646
333.76,20.5466104973629
333.78000000000003,20.54659994895934
333.8,20.546589400555778
333.82,20.546578852152216
333.84000000000003,20.546568303748654
333.86,20.54655775534509
333.88,20.546547206941533
333.90000000000003,20.54653665853797
333.92,20.54652611013441
333.94,20.546515561730846
333.96,20.546505013327284
333.98,20.546494464923725
334.0,20.546483916520163
334.02,20.5464733681166
334.04,20.54646281971304
334.06,20.546452271309477
334.08,20.546441722905918
334.1,20.546431174502356
334.12,20.546420626098794
334.14,20.54641007769523
334.16,20.54639952929167
334.18,20.546388980888107
334.2,20.54637843248455
334.22,20.546367884080986
334.24,20.546357335677424
334.26,20.546346787273862
334.28000000000003,20.5463362388703
334.3,20.54632569046674
334.32,20.54631514206318
334.34000000000003,20.546304593659617
334.36,20.546294045256055
334.38,20.546283496852492
334.40000000000003,20.546272948448934
334.42,20.54626240004537
334.44,20.54625185164181
334.46,20.546241303238247
334.48,20.546230754834685
334.5,20.546220206431126
334.52,20.546209658027564
334.54,20.546199109624002
334.56,20.54618856122044
334.58,20.546178012816878
334.6,20.546167464413315
334.62,20.546156916009757
334.64,20.546146367606195
334.66,20.546135819202632
334.68,20.54612527079907
334.7,20.546114722395508
334.72,20.54610417399195
334.74,20.546093625588387
334.76,20.546083077184825
334.78000000000003,20.546072528781263
334.8,20.5460619803777
334.82,20.546051431974142
334.84000000000003,20.54604088357058
334.86,20.546030335167018
334.88,20.546019786763456
334.90000000000003,20.546009238359893
334.92,20.545998689956335
334.94,20.545988141552773
334.96,20.54597759314921
334.98,20.545967044745648
335.0,20.545956496342086
335.02,20.545945947938524
335.04,20.545935399534965
335.06,20.545924851131403
335.08,20.54591430272784
335.1,20.54590375432428
335.12,20.545893205920716
335.14,20.545882657517158
335.16,20.545872109113596
335.18,20.545861560710033
335.2,20.54585101230647
335.22,20.54584046390291
335.24,20.54582991549935
335.26,20.54581936709579
335.28000000000003,20.545808818692226
335.3,20.545798270288664
335.32,20.5457877218851
335.34000000000003,20.545777173481543
335.36,20.54576662507798
335.38,20.54575607667442
335.40000000000003,20.545745528270857
335.42,20.545734979867294
335.44,20.545724431463736
335.46,20.545713883060174
335.48,20.54570333465661
335.5,20.54569278625305
335.52,20.545682237849487
335.54,20.545671689445925
335.56,20.545661141042366
335.58,20.545650592638804
335.6,20.545640044235242
335.62,20.54562949583168
335.64,20.545618947428117
335.66,20.54560839902456
335.68,20.545597850620997
335.7,20.545587302217434
335.72,20.545576753813872
335.74,20.54556620541031
335.76,20.54555565700675
335.78000000000003,20.54554510860319
335.8,20.545534560199627
335.82,20.545524011796065
335.84000000000003,20.545513463392503
335.86,20.545502914988944
335.88,20.545492366585382
335.90000000000003,20.54548181818182
335.92,20.545471269778258
335.94,20.545460721374695
335.96,20.545450172971133
335.98,20.545439624567575
336.0,20.545429076164012
336.02,20.54541852776045
336.04,20.545407979356888
336.06,20.545397430953326
336.08,20.545386882549767
336.1,20.545376334146205
336.12,20.545365785742643
336.14,20.54535523733908
336.16,20.54534468893552
336.18,20.54533414053196
336.2,20.545323592128398
336.22,20.545313043724835
336.24,20.545302495321273
336.26,20.54529194691771
336.28000000000003,20.545281398514152
336.3,20.54527085011059
336.32,20.545260301707028
336.34000000000003,20.545249753303466
336.36,20.545239204899904
336.38,20.54522865649634
336.40000000000003,20.545218108092783
336.42,20.54520755968922
336.44,20.54519701128566
336.46,20.545186462882096
336.48,20.545175914478534
336.5,20.545165366074976
336.52,20.545154817671413
336.54,20.54514426926785
336.56,20.54513372086429
336.58,20.545123172460727
336.6,20.545112624057168
336.62,20.545102075653606
336.64,20.545091527250044
336.66,20.54508097884648
336.68,20.54507043044292
336.7,20.54505988203936
336.72,20.5450493336358
336.74,20.545038785232236
336.76,20.545028236828674
336.78000000000003,20.545017688425112
336.8,20.545007140021553
336.82,20.54499659161799
336.84000000000003,20.54498604321443
336.86,20.544975494810867
336.88,20.544964946407305
336.90000000000003,20.544954398003743
336.92,20.544943849600184
336.94,20.54493330119662
336.96,20.54492275279306
336.98,20.544912204389497
337.0,20.544901655985935
337.02,20.544891107582377
337.04,20.544880559178814
337.06,20.544870010775252
337.08,20.54485946237169
337.1,20.544848913968128
337.12,20.54483836556457
337.14,20.544827817161007
337.16,20.544817268757445
337.18,20.544806720353883
337.2,20.54479617195032
337.22,20.544785623546762
337.24,20.5447750751432
337.26,20.544764526739637
337.28000000000003,20.544753978336075
337.3,20.544743429932513
337.32,20.54473288152895
337.34000000000003,20.544722333125392
337.36,20.54471178472183
337.38,20.544701236318268
337.40000000000003,20.544690687914706
337.42,20.544680139511144
337.44,20.544669591107585
337.46,20.544659042704023
337.48,20.54464849430046
337.5,20.5446379458969
337.52,20.544627397493336
337.54,20.544616849089778
337.56,20.544606300686215
337.58,20.544595752282653
337.6,20.54458520387909
337.62,20.54457465547553
337.64,20.54456410707197
337.66,20.544553558668408
337.68,20.544543010264846
337.7,20.544532461861284
337.72,20.54452191345772
337.74,20.54451136505416
337.76,20.5445008166506
337.78000000000003,20.54449026824704
337.8,20.544479719843476
337.82,20.544469171439914
337.84000000000003,20.544458623036352
337.86,20.544448074632793
337.88,20.54443752622923
337.90000000000003,20.54442697782567
337.92,20.544416429422107
337.94,20.544405881018545
337.96,20.544395332614986
337.98,20.544384784211424
338.0,20.54437423580786
338.02,20.5443636874043
338.04,20.544353139000737
338.06,20.54434259059718
338.08,20.544332042193616
338.1,20.544321493790054
338.12,20.544310945386492
338.14,20.54430039698293
338.16,20.54428984857937
338.18,20.54427930017581
338.2,20.544268751772247
338.22,20.544258203368685
338.24,20.544247654965123
338.26,20.54423710656156
338.28000000000003,20.544226558158
338.3,20.54421600975444
338.32,20.544205461350877
338.34000000000003,20.544194912947315
338.36,20.544184364543753
338.38,20.544173816140194
338.40000000000003,20.544163267736632
338.42,20.54415271933307
338.44,20.544142170929508
338.46,20.544131622525946
338.48,20.544121074122387
338.5,20.544110525718825
338.52,20.544099977315263
338.54,20.5440894289117
338.56,20.54407888050814
338.58,20.54406833210458
338.6,20.544057783701017
338.62,20.544047235297455
338.64,20.544036686893893
338.66,20.54402613849033
338.68,20.54401559008677
338.7,20.54400504168321
338.72,20.543994493279648
338.74,20.543983944876086
338.76,20.543973396472524
338.78000000000003,20.54396284806896
338.8,20.543952299665403
338.82,20.54394175126184
338.84000000000003,20.54393120285828
338.86,20.543920654454716
338.88,20.543910106051154
338.90000000000003,20.543899557647595
338.92,20.543889009244033
338.94,20.54387846084047
338.96,20.54386791243691
338.98,20.543857364033347
339.0,20.543846815629788
339.02,20.543836267226226
339.04,20.543825718822664
339.06,20.5438151704191
339.08,20.54380462201554
339.1,20.543794073611977
339.12,20.54378352520842
339.14,20.543772976804856
339.16,20.543762428401294
339.18,20.543751879997732
339.2,20.54374133159417
339.22,20.54373078319061
339.24,20.54372023478705
339.26,20.543709686383487
339.28000000000003,20.543699137979925
339.3,20.543688589576362
339.32,20.543678041172804
339.34000000000003,20.54366749276924
339.36,20.54365694436568
339.38,20.543646395962117
339.40000000000003,20.543635847558555
339.42,20.543625299154996
339.44,20.543614750751434
339.46,20.543604202347872
339.48,20.54359365394431
339.5,20.543583105540748
339.52,20.54357255713719
339.54,20.543562008733627
339.56,20.543551460330065
339.58,20.543540911926502
339.6,20.54353036352294
339.62,20.543519815119378
339.64,20.54350926671582
339.66,20.543498718312257
339.68,20.543488169908695
339.7,20.543477621505133
339.72,20.54346707310157
339.74,20.543456524698012
339.76,20.54344597629445
339.78000000000003,20.543435427890888
339.8,20.543424879487326
339.82,20.543414331083763
339.84000000000003,20.543403782680205
339.86,20.543393234276643
339.88,20.54338268587308
339.90000000000003,20.543372137469518
339.92,20.543361589065956
339.94,20.543351040662397
339.96,20.543340492258835
339.98,20.543329943855273
340.0,20.54331939545171
340.02,20.54330884704815
340.04,20.543298298644586
340.06,20.543287750241028
340.08,20.543277201837466
340.1,20.543266653433903
340.12,20.54325610503034
340.14,20.54324555662678
340.16,20.54323500822322
340.18,20.54322445981966
340.2,20.543213911416096
340.22,20.543203363012534
340.24,20.54319281460897
340.26,20.543182266205413
340.28000000000003,20.54317171780185
340.3,20.54316116939829
340.32,20.543150620994727
340.34000000000003,20.543140072591164
340.36,20.543129524187606
340.38,20.543118975784044
340.40000000000003,20.54310842738048
340.42,20.54309787897692
340.44,20.543087330573357
340.46,20.543076782169795
340.48,20.543066233766236
340.5,20.543055685362674
340.52,20.543045136959112
340.54,20.54303458855555
340.56,20.543024040151987
340.58,20.54301349174843
340.6,20.543002943344867
340.62,20.542992394941304
340.64,20.542981846537742
340.66,20.54297129813418
340.68,20.54296074973062
340.7,20.54295020132706
340.72,20.542939652923497
340.74,20.542929104519935
340.76,20.542918556116373
340.78000000000003,20.542908007712814
340.8,20.542897459309252
340.82,20.54288691090569
340.84000000000003,20.542876362502128
340.86,20.542865814098565
340.88,20.542855265695007
340.90000000000003,20.542844717291445
340.92,20.542834168887882
340.94,20.54282362048432
340.96,20.542813072080758
340.98,20.542802523677196
341.0,20.542791975273637
341.02,20.542781426870075
341.04,20.542770878466513
341.06,20.54276033006295
341.08,20.54274978165939
341.1,20.54273923325583
341.12,20.542728684852268
341.14,20.542718136448705
341.16,20.542707588045143
341.18,20.54269703964158
341.2,20.542686491238022
341.22,20.54267594283446
341.24,20.542665394430898
341.26,20.542654846027336
341.28000000000003,20.542644297623774
341.3,20.542633749220215
341.32,20.542623200816653
341.34000000000003,20.54261265241309
341.36,20.54260210400953
341.38,20.542591555605966
341.40000000000003,20.542581007202404
341.42,20.542570458798846
341.44,20.542559910395283
341.46,20.54254936199172
341.48,20.54253881358816
341.5,20.542528265184597
341.52,20.542517716781038
341.54,20.542507168377476
341.56,20.542496619973914
341.58,20.54248607157035
341.6,20.54247552316679
341.62,20.54246497476323
341.64,20.54245442635967
341.66,20.542443877956106
341.68,20.542433329552544
341.7,20.542422781148982
341.72,20.542412232745423
341.74,20.54240168434186
341.76,20.5423911359383
341.78000000000003,20.542380587534737
341.8,20.542370039131175
341.82,20.542359490727613
341.84000000000003,20.542348942324054
341.86,20.54233839392049
341.88,20.54232784551693
341.90000000000003,20.542317297113367
341.92,20.542306748709805
341.94,20.542296200306247
341.96,20.542285651902684
341.98,20.542275103499122
342.0,20.54226455509556
342.02,20.542254006691998
342.04,20.54224345828844
342.06,20.542232909884877
342.08,20.542222361481315
342.1,20.542211813077753
342.12,20.54220126467419
342.14,20.542190716270632
342.16,20.54218016786707
342.18,20.542169619463508
342.2,20.542159071059945
342.22,20.542148522656383
342.24,20.542137974252825
342.26,20.542127425849262
342.28000000000003,20.5421168774457
342.3,20.542106329042138
342.32,20.54209595959596
342.34000000000003,20.54208585858586
342.36,20.54207575757576
342.38,20.542065656565658
342.40000000000003,20.542055555555557
342.42,20.542045454545455
342.44,20.542035353535354
342.46,20.542025252525253
342.48,20.54201515151515
342.5,20.54200505050505
342.52,20.54199494949495
342.54,20.54198484848485
342.56,20.54197474747475
342.58,20.54196464646465
342.6,20.541954545454548
342.62,20.541944444444447
342.64,20.541934343434345
342.66,20.541924242424244
342.68,20.541914141414143
342.7,20.54190404040404
342.72,20.54189393939394
342.74,20.54188383838384
342.76,20.541873737373738
342.78000000000003,20.541863636363637
342.8,20.541853535353535
342.82,20.541843434343434
342.84000000000003,20.541833333333333
342.86,20.541823232323235
342.88,20.541813131313134
342.90000000000003,20.541803030303033
342.92,20.54179292929293
342.94,20.54178282828283
342.96,20.54177272727273
342.98,20.541762626262628
343.0,20.541752525252527
343.02,20.541742424242425
343.04,20.541732323232324
343.06,20.541722222222223
343.08,20.54171212121212
343.1,20.54170202020202
343.12,20.54169191919192
343.14,20.541681818181818
343.16,20.54167171717172
343.18,20.54166161616162
343.2,20.541651515151518
343.22,20.541641414141417
343.24,20.541631313131315
343.26,20.541621212121214
343.28000000000003,20.541611111111113
343.3,20.54160101010101
343.32,20.54159090909091
343.34000000000003,20.54158080808081
343.36,20.541570707070708
343.38,20.541560606060607
343.40000000000003,20.541550505050505
343.42,20.541540404040404
343.44,20.541530303030303
343.46,20.5415202020202
343.48,20.541510101010104
343.5,20.541500000000003
343.52,20.5414898989899
343.54,20.5414797979798
343.56,20.5414696969697
343.58,20.541459595959598
343.6,20.541449494949497
343.62,20.541439393939395
343.64,20.541429292929294
343.66,20.541419191919193
343.68,20.54140909090909
343.7,20.54139898989899
343.72,20.54138888888889
343.74,20.541378787878788
343.76,20.541368686868687
343.78000000000003,20.541358585858585
343.8,20.541348484848488
343.82,20.541338383838387
343.84000000000003,20.541328282828285
343.86,20.541318181818184
343.88,20.541308080808083
343.90000000000003,20.54129797979798
343.92,20.54128787878788
343.94,20.54127777777778
343.96,20.541267676767678
343.98,20.541257575757577
344.0,20.541247474747475
344.02,20.541237373737374
344.04,20.541227272727273
344.06,20.54121717171717
344.08,20.54120707070707
344.1,20.541196969696973
344.12,20.54118686868687
344.14,20.54117676767677
344.16,20.54116666666667
344.18,20.541156565656568
344.2,20.541146464646467
344.22,20.541136363636365
344.24,20.541126262626264
344.26,20.541116161616163
344.28000000000003,20.54110606060606
344.3,20.54109595959596
344.32,20.54108585858586
344.34000000000003,20.541075757575758
344.36,20.541065656565657
344.38,20.541055555555555
344.40000000000003,20.541045454545454
344.42,20.541035353535356
344.44,20.541025252525255
344.46,20.541015151515154
344.48,20.541005050505053
344.5,20.54099494949495
344.52,20.54098484848485
344.54,20.54097474747475
344.56,20.540964646464648
344.58,20.540954545454547
344.6,20.540944444444445
344.62,20.540934343434344
344.64,20.540924242424243
344.66,20.54091414141414
344.68,20.54090404040404
344.7,20.54089393939394
344.72,20.540883838383838
344.74,20.54087373737374
344.76,20.54086363636364
344.78000000000003,20.540853535353538
344.8,20.540843434343437
344.82,20.540833333333335
344.84000000000003,20.540823232323234
344.86,20.540813131313133
344.88,20.54080303030303
344.90000000000003,20.54079292929293
344.92,20.54078282828283
344.94,20.540772727272728
344.96,20.540762626262627
344.98,20.540752525252525
345.0,20.540742424242424
345.02,20.540732323232323
345.04,20.540722222222225
345.06,20.540712121212124
345.08,20.540702020202023
345.1,20.54069191919192
345.12,20.54068181818182
345.14,20.54067171717172
345.16,20.540661616161618
345.18,20.540651515151517
345.2,20.540641414141415
345.22,20.540631313131314
345.24,20.540621212121213
345.26,20.54061111111111
345.28000000000003,20.54060101010101
345.3,20.540593740219094
345.32,20.540586784906974
